tweet_id,Count
[974211445981351936],30
[974211549316501504],30
[974211698688217089],18
[974211716086161413],19
[974211977777164288],20
[974212068260892672],31
[974212963769954304],20
[974213052043284481],34
[974213104736329728],15
[974213334030483456],27
[974213441283125248],22
[974213561118441472],36
[974214096735424512],24
[974214164037160960],21
[974214268668215297],23
[974214288532492289],23
[974214464089210880],27
[974214597816279040],17
[974214669643677696],14
[974214978956857345],21
[974215174956646400],21
[974215203167657986],23
[974215257781661696],26
[974215512828841984],21
[974215683826384896],39
[974215794283483136],30
[974216009610612736],30
[974216114216382466],30
[974216666488983552],29
[974216722524884992],28
[974216892310282240],24
[974216946093907969],20
[974217002754682880],32
[974217047294038016],30
[974217560311894018],19
[974217581606424576],31
[974218100852838400],23
[974218235074760704],26
[974218309464928261],18
[974218692585230336],21
[974218903256576000],39
[974219019950673922],22
[974219203052945408],25
[974219321214939142],19
[974219589629480961],34
[974219596164161536],27
[974219939950288896],43
[974219946225004545],18
[974220088487432192],31
[974220105075871749],15
[974220366179581957],24
[974220622329868288],30
[974220829054599168],24
[974221169330130944],29
[974221295037509632],27
[974221377933778944],25
[974221580757880832],32
[974222092542464001],21
[974222165364166656],24
[974222193654747136],32
[974222431329144832],36
[974222719746232320],18
[974222747965513729],18
[974222779263455232],26
[974222809571393536],18
[974222917486698496],33
[974222958028783618],36
[974223012315779072],18
[974223063557509121],18
[974223097443291137],18
[974223212518297600],18
[974223253983121408],19
[974223302624497664],19
[974223361789386752],67
[974223397818335232],38
[974223420178153472],24
[974223469884923904],29
[974223609303506946],21
[974223628400144385],15
[974223697656430592],15
[974223770234884097],19
[974223822021898242],22
[974223848068603904],22
[974223857031745536],15
[974223892557463552],21
[974223897234149376],19
[974224035759435777],16
[974224073059319809],25
[974224074611286017],15
[974224117779058688],15
[974224176767754240],29
[974224191628210176],15
[974224407827755008],22
[974224530964008960],25
[974224547137323008],36
[974224561494470656],15
[974224632638312449],16
[974224740176072704],15
[974225173200166912],40
[974225363554447360],38
[974225870956068866],19
[974226035591049216],41
[974226328181329921],30
[974226337173979136],22
[974226553293783041],82
[974226821590925312],29
[974227523025371136],16
[974228005034909697],30
[974228020096577537],20
[974228065827082240],36
[974228399353974784],29
[974228748487811073],35
[974228946224144389],32
[974228980088889344],42
[974229115904647169],14
[974229157583441925],21
[974229574975401989],17
[974229862104756224],25
[974230248618450944],20
[974230531725578241],42
[974230603213221888],16
[974230640873955328],14
[974230757429440513],34
[974230793290579973],20
[974231128059076609],25
[974231345705701377],28
[974231656730169344],17
[974232091633307648],20
[974232166233264131],36
[974232341160841216],40
[974232356847521792],29
[974232369719889920],19
[974232371846410241],20
[974232825049374720],37
[974232972395237376],34
[974233526706016257],20
[974233733678161920],30
[974233866926985217],20
[974234013094240257],32
[974234251146088449],17
[974234304816427008],23
[974234388031524864],19
[974234497192546305],21
[974234519787245569],38
[974234794140762112],19
[974234795449442305],24
[974234835458801666],32
[974234909375123456],31
[974234987930284032],34
[974235014496862208],15
[974235052237377536],25
[974235083250028546],25
[974235178238382080],19
[974235210815557633],26
[974235639284715520],25
[974235643982344192],20
[974235767122907136],27
[974235833644457985],27
[974235923863891968],15
[974236162192760832],34
[974236264223318016],25
[974236328610226176],36
[974236436110200832],22
[974236615274057728],30
[974237029625196544],18
[974237039309787137],23
[974237063066374144],21
[974237211414720512],17
[974237350162178048],23
[974237402318307328],37
[974237446882971650],33
[974237865021501440],24
[974238033414275072],16
[974238048564084737],15
[974238065270116352],25
[974238169850884096],26
[974238267364306946],26
[974238566887895041],24
[974238569417134080],19
[974238666288705536],25
[974238779857866753],16
[974238785096617984],30
[974238789999640579],31
[974238823101190146],18
[974238824078376960],38
[974238935294595072],18
[974238981754949633],16
[974239047215452160],16
[974239151192248320],33
[974239193655382018],37
[974239550699655169],14
[974239712834654208],18
[974239781390569472],23
[974239796624347136],16
[974239838395387904],15
[974240090447798272],25
[974240105693986817],23
[974240153412698113],18
[974240628673478656],28
[974240630619721728],28
[974240636961476610],28
[974240736009912320],16
[974240918256709632],22
[974240988205146113],24
[974241010254454784],18
[974241109332447232],24
[974241203251286016],31
[974241213736943616],29
[974241375955939329],15
[974241383568490496],22
[974241530759262209],17
[974241826289963008],31
[974241970448056320],20
[974242058948042753],21
[974242224648138752],35
[974242295510859777],28
[974242426029248512],17
[974242482782433281],32
[974242619604848640],38
[974242645345157120],33
[974242655688327168],18
[974242701532172289],21
[974242735736705024],25
[974242752652283905],21
[974243044492038144],26
[974243152138731520],20
[974243204684972032],32
[974243206220189696],29
[974243328295407617],35
[974243527357009920],35
[974243742612934656],18
[974243814368931840],27
[974243825148456960],16
[974244053175894017],25
[974244113980805120],39
[974244118296715264],37
[974244149393330176],33
[974244187230044160],18
[974244359678889984],36
[974244425412042754],31
[974244527925063681],14
[974244864924758016],16
[974245324767354880],29
[974245624227876864],30
[974245637834395653],34
[974245666112208896],20
[974245929174921216],32
[974245935097184256],20
[974246416947318784],23
[974246418830458880],27
[974246428729061376],17
[974246453550993408],18
[974246454209507329],21
[974246471259295745],34
[974246477626314752],31
[974246997673816064],20
[974247110857187329],17
[974247274086895616],24
[974247296929017856],15
[974247612181336064],15
[974247669957722112],19
[974247672755388417],18
[974247740501909504],27
[974247758877134848],22
[974247900896223233],25
[974248138637742080],23
[974248215460696065],33
[974248468360376321],41
[974248603131801600],22
[974248603488260096],31
[974248703140737024],16
[974248716289921024],36
[974248804756131840],27
[974249003306110976],26
[974249465803689986],23
[974249758570065921],32
[974250160963407872],26
[974250207272718337],20
[974250220535078912],32
[974250541051150336],28
[974250738800119809],27
[974250841040408576],33
[974250850448224256],25
[974250858220261377],53
[974250956878737408],34
[974251046775283712],36
[974251047790239744],25
[974251057634332672],31
[974251227331661824],28
[974252154176393216],17
[974252332522360832],25
[974252343259684865],30
[974252416219668480],22
[974252508875866113],34
[974252677268897792],27
[974252722047381505],33
[974252818289844224],13
[974252906047193088],25
[974252981590904832],34
[974253144422141952],38
[974253164802195457],22
[974253175501926400],21
[974253236340314112],21
[974253457367556097],30
[974253594676428800],20
[974253627752804352],30
[974253663605714945],25
[974253692336603136],29
[974253796124712960],21
[974253879994011649],15
[974253891704340481],26
[974253914769018880],17
[974253994456395782],35
[974254075297652736],18
[974254144197283840],33
[974254188120158208],67
[974254287109881857],34
[974254343561138176],34
[974254502051307520],20
[974254541892878336],22
[974254652958105601],37
[974254696562155520],14
[974254703465914368],28
[974254962913042432],21
[974255432582746112],29
[974255679300136960],18
[974255928626307072],38
[974256103818084353],25
[974256108071260160],25
[974256115499388929],26
[974256213776130048],25
[974256297712476160],31
[974256332084826114],32
[974256613908414466],29
[974256630274625536],29
[974256687321403393],15
[974256721135841282],16
[974257003638947841],18
[974257005916454913],33
[974257152104611840],14
[974257307298263042],16
[974257350302420992],35
[974257369046769664],25
[974257369508204544],27
[974257655475818499],23
[974257670193590272],18
[974257712556101632],27
[974257815928868864],25
[974257858417176576],28
[974257895469670400],30
[974258029913935873],23
[974258083957485568],32
[974258219496427520],16
[974258242653179904],19
[974258278879367168],18
[974258307622842369],27
[974258359787577347],29
[974258583989833728],19
[974258611093409793],34
[974258625786138625],29
[974258639195328512],23
[974258849661243392],19
[974259113285779457],19
[974259123545083905],23
[974259481000497153],16
[974259515184033794],18
[974259528761053184],29
[974259533211152385],25
[974259534293295109],26
[974259864435331072],20
[974260184947228672],30
[974260191976882176],16
[974260210415099904],25
[974260434546102273],30
[974260618537717760],21
[974260680672071680],25
[974260830542839809],31
[974261340780027904],13
[974261411126923266],34
[974261478718148609],23
[974261488956395520],17
[974261532048556032],14
[974261703071404032],27
[974261799771099136],15
[974261938103422976],13
[974261958080913408],26
[974262118986993665],19
[974262278093721600],17
[974262302508756997],20
[974262928982540288],20
[974263088693301248],25
[974263186038943744],25
[974263496178393088],19
[974263543716634624],20
[974263583231086592],27
[974263893722849280],34
[974263907002052608],15
[974263939994406912],13
[974263941059801088],13
[974263942330675200],13
[974264009334706178],13
[974264015080837120],14
[974264092998250496],20
[974264133616111621],25
[974264155141296128],28
[974264177786347521],17
[974264185742913536],32
[974264214616354817],29
[974264232052252672],32
[974264397060300800],37
[974264522180612096],30
[974264585061568512],16
[974264768877006848],23
[974264856420347905],13
[974264930621906945],32
[974264934463934464],31
[974264951480242176],44
[974265015522951168],30
[974265020640038917],23
[974265142379651072],29
[974265209635377153],35
[974265306179952640],15
[974265643796230144],22
[974265804635197440],23
[974265959765762048],25
[974266150962921474],17
[974266336342929408],31
[974266351614398464],25
[974266612151877632],22
[974266653537120256],55
[974266811314302976],21
[974266937743167488],33
[974266979904303104],15
[974266987215024128],15
[974267225833123840],24
[974267231512252416],15
[974267363620282368],15
[974267724393320449],23
[974267967448924160],28
[974268025259151361],21
[974268077465636864],34
[974268108293644288],18
[974268289734950918],36
[974268556274814976],16
[974268619231318017],26
[974268689397764096],25
[974269018386386944],21
[974269032802103296],17
[974269128067485696],15
[974269180630458369],34
[974269220371484673],15
[974269278961717248],25
[974269289124548609],20
[974269337488982016],35
[974269381030088704],15
[974269408746098688],31
[974269465532788736],29
[974269465998196736],29
[974269490048438272],20
[974269515851759621],12
[974269579655442434],29
[974269923903057926],30
[974269936267923456],17
[974270083915710464],21
[974270106506334208],30
[974270155349020672],18
[974270263713042432],23
[974270470483738624],29
[974270483100327936],33
[974270507074846720],24
[974270509176176640],38
[974270703628423175],25
[974270705973055488],19
[974270976656633857],17
[974271297571221504],34
[974271312804933633],30
[974271340470554624],14
[974271357453205520],29
[974271437421842432],39
[974271497991802880],25
[974271548747116544],15
[974271578392457216],31
[974271643836141568],38
[974271786060861442],19
[974271892470165505],20
[974272076587597824],14
[974272155046199298],32
[974272175501955072],30
[974272288236371968],26
[974272291705184256],12
[974272340329627648],18
[974272368251154432],36
[974272507904647168],23
[974272553282715648],22
[974272569892376576],13
[974272745189052418],15
[974272757549510656],35
[974272881264820224],32
[974272888999174145],22
[974272892782501889],22
[974272902035099649],24
[974272907814858752],26
[974272961170550784],16
[974273181782630400],34
[974273221221666818],14
[974273281045008384],20
[974273309989797888],26
[974273564613513217],33
[974273872529944577],30
[974274322155081728],36
[974274380799889410],22
[974274470474141696],24
[974274492112556033],28
[974274515944394752],27
[974274586853261317],31
[974274772329746434],19
[974274870531051521],33
[974274920816496640],22
[974275169584910336],30
[974275439857487872],29
[974275596938305536],19
[974275634003369984],12
[974275890438983683],14
[974276077299347456],35
[974276216780881921],42
[974276307562483712],22
[974276357789224961],39
[974276369952550915],37
[974276505286139906],22
[974276538324500481],17
[974276666091503616],14
[974276685829984256],19
[974276720739213313],38
[974276739919736832],27
[974276907679195136],21
[974277019495092224],15
[974277065418649601],18
[974277125271425024],16
[974277170913796096],28
[974277379668561920],23
[974277405232717824],31
[974277682396528640],21
[974277708648624129],32
[974277764693012480],15
[974277803553288193],33
[974277814710034432],20
[974277818665394176],21
[974277917680250880],26
[974278060945100801],25
[974278342181613568],13
[974278346233339904],15
[974278542774153223],23
[974278643752013824],46
[974278646662926336],16
[974278764527017984],15
[974278971729809409],37
[974279030869516289],21
[974279125102981121],22
[974279345010290689],19
[974279500581220352],17
[974279553752350720],23
[974279998814253056],32
[974280036135198720],16
[974280066434764800],16
[974280123691290631],17
[974280226640400385],25
[974280315706408960],21
[974280332949073920],41
[974280455695446016],23
[974280694284288002],27
[974280738261622784],32
[974280827424133121],26
[974281025634398208],26
[974281045855080448],21
[974281377918210049],16
[974281573372760065],18
[974281652900913152],19
[974281816793337856],21
[974281951598096384],30
[974282000457748480],16
[974282014747758593],24
[974282094401736704],19
[974282428478119936],34
[974282484115492864],39
[974282663266791425],15
[974282741180088320],34
[974282763120664576],22
[974282865944027137],17
[974282870339534848],26
[974282884369481729],25
[974283011549286400],16
[974283189312196608],17
[974283594591031297],51
[974283659367895040],19
[974283659514662912],29
[974283689466253315],38
[974283742662594560],17
[974283789827559424],23
[974283829576912896],18
[974283963173949440],15
[974284002059341824],24
[974284095973834755],15
[974284117918568448],18
[974284120921604096],20
[974284140433387522],26
[974284194221314049],17
[974284197522296832],19
[974284198713462784],31
[974284213896798208],18
[974284244913664001],29
[974284251142197248],21
[974284302568640512],29
[974284322281836544],40
[974284325503098881],15
[974284370503593985],35
[974284375016837121],30
[974284572199391232],18
[974284594567696384],23
[974284596509642753],17
[974284608563953664],25
[974284767972679680],12
[974284813459861507],21
[974284828593057794],20
[974284870435463168],22
[974284874566660098],25
[974284910038061056],34
[974285035036700672],25
[974285048340992001],30
[974285188749512706],17
[974285293598670848],17
[974285317770530817],18
[974285360707579905],15
[974285380588593153],31
[974285394303909889],22
[974285805723308032],18
[974285865265528832],19
[974285868910432257],20
[974285976167215104],12
[974286033549447170],24
[974286082165694466],24
[974286154152394752],33
[974286186272428034],26
[974286206027657216],11
[974286336755732482],12
[974286345098186754],30
[974286447065710592],32
[974286456645660672],30
[974286457199357952],30
[974286497775079426],36
[974286520608804864],27
[974286536077389826],30
[974286558973972480],30
[974286568579125249],21
[974286617820221440],14
[974286651076874241],19
[974286810611421185],25
[974286832891396097],33
[974286872888274944],29
[974286957680480257],17
[974287046167617536],30
[974287073485221888],17
[974287104640536576],28
[974287180465147904],30
[974287476880756736],27
[974287545428299777],26
[974287626348978176],29
[974287864300122112],29
[974287919757357057],21
[974288002628366336],32
[974288011008634881],32
[974288048266596352],15
[974288057238040576],35
[974288070538350592],28
[974288087298711558],30
[974288096132063235],29
[974288100133298176],30
[974288111692808194],35
[974288307025842178],18
[974288416803295234],16
[974288520620707841],36
[974288606457036801],15
[974288640816963584],29
[974289055809720320],24
[974289086398672897],26
[974289313633468416],21
[974289338161881089],25
[974289535931691008],35
[974289657209991174],44
[974289689577390080],14
[974289888182001664],23
[974290049687871488],28
[974290073339482114],16
[974290083481178112],20
[974290334967648257],30
[974290365506375680],19
[974290373446021120],20
[974290386809249793],19
[974290395684249601],14
[974290469156016128],17
[974290516568363009],31
[974290586831413248],31
[974290660995031041],33
[974290730888900608],29
[974290768901779456],26
[974290906093314048],21
[974290909910114305],23
[974291190366470144],26
[974291253021040640],34
[974291261053177857],30
[974291641925324802],31
[974291675345575937],29
[974291689954213888],22
[974291761676898304],31
[974291813157801985],16
[974291822892773376],35
[974291853087354880],21
[974291887585660930],32
[974292095845330944],38
[974292161847021569],17
[974292207921500160],31
[974292266549465089],22
[974292277442031617],24
[974292294819033090],25
[974292362624192512],22
[974292369829957634],19
[974292431532445696],24
[974292440785047552],26
[974292711745335296],18
[974292740937830401],13
[974292763956203520],26
[974292879936978944],29
[974292935821885441],23
[974293427486474240],31
[974293430292615168],15
[974293480171335680],17
[974293543308034048],34
[974293597863387136],38
[974293600036118528],24
[974293617899524096],22
[974293685084086272],15
[974293689085386752],16
[974293722341916672],16
[974293847504138240],42
[974293980643975169],15
[974293981155622912],15
[974294072021073920],21
[974294097417654272],28
[974294265814712320],28
[974294280654204928],22
[974294367799250944],18
[974294405619310592],21
[974294419095552000],21
[974294472455532544],24
[974294479220936704],11
[974294483595677699],15
[974294516122386432],26
[974294528663449601],30
[974294576243486720],22
[974294581624926209],28
[974294597827473408],21
[974294598070697985],21
[974294598184038400],21
[974294834310733824],24
[974294992373125120],22
[974295077567782912],29
[974295079488663552],35
[974295320640344064],22
[974295373626920962],24
[974295424805851137],17
[974295430237507585],26
[974295676983984133],27
[974295727022202880],32
[974295762149498880],21
[974295770441703424],38
[974295958233247745],15
[974296121534222336],18
[974296156082790400],25
[974296329504673792],19
[974296415592579083],18
[974296430579011585],22
[974296462912704514],27
[974296484236726273],22
[974296582135926789],12
[974296760741871616],22
[974296810368962560],14
[974296853406736384],28
[974296947942199296],18
[974296997539778560],19
[974297231485530112],20
[974297417989443585],29
[974297468207796224],20
[974297470372012032],17
[974297473203097602],17
[974297491914018818],32
[974297557823295488],30
[974297751201767426],23
[974297845783199744],28
[974297868986212353],32
[974298065468354560],30
[974298075786366977],29
[974298123878223877],38
[974298126554157056],37
[974298173991784448],13
[974298241796894721],29
[974298283601465344],18
[974298434932011010],21
[974298475952312321],24
[974298507187122182],25
[974298523834331136],25
[974298878093783042],20
[974298920082747392],17
[974299119178125313],17
[974299185292836865],17
[974299190380539904],31
[974299249918738433],24
[974299329153392645],35
[974299393624035328],27
[974299422086615040],30
[974299431356059649],11
[974299564231491585],32
[974299816648953859],28
[974299832016883712],33
[974300186859229184],15
[974300270376210433],23
[974300357206540289],25
[974300387191566336],32
[974300395148365827],15
[974300437653340161],16
[974300514065231873],17
[974300691933093890],37
[974300783792590848],22
[974300898489978886],16
[974301120746188801],16
[974301234692636674],22
[974301302019694592],38
[974301471801073665],15
[974301548615491585],34
[974301805415866368],12
[974301976455397376],31
[974302131816730624],38
[974302185306587137],33
[974302201882533889],12
[974302242156302336],24
[974302296820641793],24
[974302325354450944],38
[974302346091089920],30
[974302373865820160],30
[974302380329086976],25
[974302685078966277],30
[974302694046420993],22
[974302708088877058],21
[974302953862455301],21
[974303094698921984],23
[974303125791301632],23
[974303171488120832],35
[974303178035552256],25
[974303181596438528],21
[974303197941714945],24
[974303212843941888],36
[974303373209022464],20
[974303475608801281],30
[974303668920049664],17
[974303679917514753],33
[974303696715730944],36
[974303710250586112],23
[974303732711219200],14
[974303802621796353],24
[974303803871776770],14
[974303857550471168],23
[974303863141470208],19
[974303911786921985],17
[974303981542535168],17
[974303989968855040],18
[974304052237410304],29
[974304058969411584],23
[974304065718022144],22
[974304137679687680],30
[974304189743497217],16
[974304218306809857],24
[974304315623034880],33
[974304337563389953],19
[974304340415574016],17
[974304462239158272],21
[974304597937414144],24
[974304617948315648],30
[974304663322419200],21
[974304727830708224],30
[974304745304285184],18
[974304784932069376],30
[974304801881169920],12
[974304806096592896],26
[974304904679325698],39
[974304907787489280],16
[974305010820571138],16
[974305171890094080],20
[974305218182524929],32
[974305221286313984],19
[974305234058137601],21
[974305281478979585],24
[974305321316507648],23
[974305346096308225],19
[974305484487340032],23
[974305500899790849],17
[974305684648087552],25
[974305744567771137],32
[974305794760966145],22
[974305815682322438],32
[974305817175367680],31
[974305896200204288],26
[974305919809986560],13
[974305951032455168],23
[974305982200258560],35
[974306087997530113],18
[974306129256869888],25
[974306277559029760],23
[974306295581995009],22
[974306328784105473],26
[974306371805024258],20
[974306403690020864],28
[974306563191115776],26
[974306649371545603],19
[974306664294895617],34
[974306759123890176],21
[974306786927931394],25
[974306835535609856],15
[974306851339857920],25
[974306863381667841],26
[974306913570689024],18
[974306946588315648],20
[974306993640009728],23
[974307015118880768],23
[974307042000326657],35
[974307139006103552],32
[974307193737576449],34
[974307211634774016],27
[974307223424782336],30
[974307283231498242],28
[974307367851646976],26
[974307410822254592],14
[974307639025745920],16
[974307650489016320],22
[974307660265791488],16
[974307688048943105],26
[974307715525754881],27
[974307738389045250],36
[974307773788950529],19
[974307793158262784],35
[974307894391910400],19
[974307987912237057],17
[974308005310353409],21
[974308041859502080],27
[974308117713268736],17
[974308225397948421],15
[974308248500060160],27
[974308263511674881],38
[974308408462577664],24
[974308421649367040],24
[974308490721112064],26
[974308643272212482],22
[974308722687336448],31
[974308778798542854],32
[974308780904038400],30
[974308885145284608],22
[974308923401555968],29
[974308947640365056],21
[974308954485518338],23
[974309202935074817],30
[974309264536715264],40
[974309280814977026],28
[974309305573928961],27
[974309546981314560],24
[974309697963642881],27
[974309947121913857],19
[974310250072375299],21
[974310262206590976],33
[974310336630272000],75
[974310356163203073],24
[974310396856238086],33
[974310457153675266],37
[974310589374791683],38
[974310655577661440],25
[974310998621466625],15
[974311015486664704],23
[974311083224727552],26
[974311371054764032],33
[974311375618105344],21
[974311700865445889],33
[974311758780284928],21
[974311762949476353],20
[974311788522168324],18
[974311822181523456],31
[974311871766507521],26
[974311907090948096],26
[974311915672383488],28
[974311917945843713],21
[974311966050222080],28
[974311985054588929],27
[974312024607002624],16
[974312026099957760],18
[974312170308677641],24
[974312265225617408],24
[974312561737953281],30
[974312715282939905],83
[974312823714140160],23
[974312978853122050],16
[974312982787313664],26
[974313016996003840],41
[974313218028994561],21
[974313447373639680],21
[974313457863610368],29
[974313479959138305],35
[974313659273854976],20
[974313681101074432],77
[974313845576683520],39
[974314111352950785],14
[974314251501408257],27
[974314280529969154],31
[974314314495594496],26
[974314324914262017],28
[974314511158128640],32
[974314527033561088],28
[974314542732898304],17
[974314546499411975],17
[974314561078792193],17
[974314576962576384],17
[974314593869815808],17
[974314608482799616],17
[974314622529372161],27
[974314628560904192],22
[974314654322307073],26
[974314725407379456],23
[974314768055111687],29
[974314786409402369],23
[974314871373336576],20
[974314909205975042],29
[974315064860823552],18
[974315239897485317],13
[974315346294427648],24
[974315368251641859],21
[974315376782618624],26
[974315489945112578],16
[974315529522630658],19
[974315567502053376],35
[974315606479720448],15
[974315669150994437],24
[974315821735428096],27
[974316055836413954],22
[974316059196084224],24
[974316062933069824],20
[974316205702987776],76
[974316233649737729],30
[974316241027510272],30
[974316352617017345],16
[974316440995094529],23
[974316617432694784],32
[974316751512133633],23
[974316832676089856],23
[974316983213797377],21
[974317095935758337],17
[974317141439557632],20
[974317306858754048],74
[974317316799426562],23
[974317472483545088],31
[974317497322123264],29
[974317522253238273],27
[974317630000541697],36
[974317883118555136],24
[974318080624087041],40
[974318140053184513],19
[974318151491031040],28
[974318262388375552],20
[974318283229990914],20
[974318288271564800],32
[974318289261420544],35
[974318296186146818],18
[974318403958857728],16
[974318686520700930],29
[974318716673495040],31
[974319026158686208],15
[974319125525770240],26
[974319164482605057],20
[974319215497883649],23
[974319292731752448],28
[974319327334817792],31
[974319345294888965],30
[974319410172198912],30
[974319485338337280],25
[974319497686470656],25
[974319667601858561],35
[974319823369965569],30
[974319998054404096],24
[974320410689875968],24
[974320451978579969],39
[974320515224449024],26
[974320556546834432],27
[974320705188835329],35
[974320760973090817],24
[974320784780005382],34
[974320830862823430],22
[974320955748175878],21
[974320970323275776],23
[974321225378992128],19
[974321298192117760],20
[974321509836689408],28
[974321538085376000],13
[974321834727497729],40
[974321984325799936],16
[974322139401801729],16
[974322157542092800],39
[974322251574083584],14
[974322263662235648],22
[974322265725788160],22
[974322286609092609],16
[974322422227918850],32
[974322447729221633],38
[974322590243201024],17
[974322598883442689],20
[974322609289490432],19
[974322835144527872],32
[974322838625816576],19
[974322864236126209],74
[974322899229143040],16
[974322909224120320],30
[974322930959245312],28
[974323115583995904],16
[974323133019803653],33
[974323157363458048],20
[974323312800292864],26
[974323342793584640],28
[974323452546043904],25
[974323567927185410],25
[974323577335046145],22
[974323609215750144],24
[974323813864345600],22
[974323933896876033],26
[974324123173257217],18
[974324129028562945],38
[974324164562649089],31
[974324166391349248],27
[974324272490401793],14
[974324583892471808],20
[974324782199164928],25
[974324845528821760],32
[974325126006214657],21
[974325148059828226],16
[974325189658988544],14
[974325210114650114],23
[974325351336894464],19
[974325457318539264],29
[974325558623555586],23
[974325558707458048],35
[974325624134426625],20
[974325658967998464],23
[974325750135484417],24
[974325769542479873],34
[974325784285499398],35
[974325793735299073],16
[974325852702834688],36
[974325959158583296],20
[974326064855076865],31
[974326158421561346],36
[974326250977325056],20
[974326643610341377],26
[974326702112256000],25
[974326823818477568],16
[974326851127730182],33
[974326869507100672],22
[974326921726251010],31
[974327050516475905],19
[974327116715225088],30
[974327118313218048],23
[974327119277735937],45
[974327137921466368],27
[974327149216894976],15
[974327426321805313],17
[974327505162264576],85
[974327526683103233],28
[974327613538885632],22
[974327711932940289],15
[974327720657158144],22
[974327834712961024],22
[974327838777249792],24
[974327885224955904],34
[974327945794899969],19
[974328340579577857],20
[974328433412050944],20
[974328455927021568],17
[974328629965606912],30
[974328738577047552],64
[974328803173466113],18
[974328972879085568],14
[974329287003209728],28
[974329298885791744],79
[974329382092267520],28
[974329387393912832],22
[974329410022203395],12
[974329479744098305],22
[974329501227339779],33
[974329517996171265],17
[974329523423645703],20
[974329532936282113],23
[974329538447626241],32
[974329560438378496],32
[974329592709369856],26
[974329643015852032],27
[974329667401519108],22
[974329668949233664],14
[974329688863600640],22
[974329722590068736],34
[974329737484099585],29
[974329767112708096],30
[974329771474804736],27
[974329811886837766],23
[974329831168016384],17
[974329845327917056],23
[974329855973216256],24
[974329935106945024],30
[974330003864334338],19
[974330107916705797],21
[974330110026309632],30
[974330151818481669],23
[974330175780458502],19
[974330252221714432],18
[974330992734490624],26
[974331135386963969],20
[974331376987197440],20
[974331378882854912],26
[974331460130807808],12
[974331583820976129],32
[974331642067243010],20
[974331746694172679],16
[974331968920973313],24
[974332146440658945],26
[974332215520833538],17
[974332334697787393],29
[974332445297328128],36
[974332512804786176],41
[974332678739607552],43
[974332708137721856],33
[974332807257427968],18
[974332809874636802],25
[974332818984722433],24
[974332887779614720],17
[974332962010488837],28
[974332982076084227],18
[974333001692778496],29
[974333016003657728],24
[974333177899741190],18
[974333182249025537],14
[974333186137235456],14
[974333252038287360],21
[974333256635105280],23
[974333355834662915],40
[974333423883116545],34
[974333499602710528],14
[974333834971025409],26
[974333982983761920],21
[974334007797276675],23
[974334055973081088],25
[974334197706973184],18
[974334428934803460],10
[974334449742688256],17
[974334834712743943],33
[974334889712472064],22
[974334936177172481],27
[974334961670123521],19
[974335026623143937],36
[974335052170579978],20
[974335165299388416],20
[974335214590840832],32
[974335324284387329],19
[974335364209967104],34
[974335435106287617],17
[974335520921833472],20
[974335738786516993],13
[974335789998989312],19
[974335846324342784],23
[974336015845306368],20
[974336136805044224],40
[974336168417419264],31
[974336305223143424],30
[974336393441894400],36
[974336517530320896],21
[974336617765883905],23
[974336740663156737],22
[974336795902119936],20
[974336891674923008],17
[974336897123323905],22
[974337011279695873],19
[974337056318087168],39
[974337086089322497],27
[974337092095442945],19
[974337180566020101],21
[974337248693977089],21
[974337454953164801],13
[974337482258034688],21
[974337497399545856],38
[974337526872924160],31
[974337686491156480],77
[974337741210210305],24
[974337822944509952],19
[974337855995572224],28
[974337952909266944],26
[974337954587037704],34
[974337959104167937],31
[974337985041911809],29
[974338087227678720],18
[974338108526415872],38
[974338118190059520],17
[974338242018467841],32
[974338379432235010],20
[974338399984381953],25
[974338480762507265],17
[974338634496266244],37
[974338654700261377],22
[974338664980295681],29
[974338739135660032],25
[974338928261193730],21
[974338957830950912],12
[974339012549906432],33
[974339059790286848],31
[974339098335989760],29
[974339471431827457],26
[974339493695315968],23
[974339745106026496],19
[974339818510569472],12
[974339836416020482],23
[974339909111767040],27
[974340038027857920],19
[974340120613703680],19
[974340155418009601],27
[974340192894160896],19
[974340241086656513],22
[974340508310036480],33
[974340667160883200],24
[974340702837514240],21
[974340715663765504],23
[974340721011515394],27
[974340724832526336],17
[974340748123369472],32
[974340821267992577],23
[974340952469983232],13
[974341249099542528],38
[974341260394815488],30
[974341280837914624],20
[974341313293320193],23
[974341319240945665],28
[974341435397955586],36
[974341456084189184],19
[974342006406250496],26
[974342295519547392],19
[974342343053664256],29
[974342400683409408],40
[974342483755880448],27
[974342648516546561],24
[974342665159561216],23
[974342678954565632],23
[974342743924277249],16
[974342889537974272],17
[974342985914732546],31
[974343107465613312],12
[974343134623813633],38
[974343135626235904],20
[974343199304179714],20
[974343237166125056],30
[974343286277181441],22
[974343365226631168],24
[974343395744321538],36
[974343684723499009],21
[974343706705846273],27
[974343882136866816],11
[974343974113763328],20
[974344251571097600],29
[974344319774724096],23
[974344371960274944],24
[974344492168904705],17
[974344520207949827],19
[974344525186519040],30
[974344529322168320],16
[974344637849767936],26
[974344667507646465],24
[974344691553579009],19
[974344730174787584],23
[974344787506626562],27
[974344837880147968],28
[974344848449966081],35
[974344939059507201],15
[974344951382261761],27
[974344989156274177],16
[974344998714998785],29
[974345139488374784],19
[974345403171770368],34
[974345533216112641],33
[974345613658779648],21
[974345691991601152],29
[974345741547294729],22
[974345744370020352],16
[974345789165236225],24
[974346030253772800],21
